,Open,High,Low,Close*,Adj. close**,Volume
09-Apr-2010,149.00,150.20,148.15,148.54,139.47,"17,23,635"
08-Apr-2010,147.28,150.68,147.00,148.30,139.25,"28,18,780"
07-Apr-2010,149.86,149.86,147.62,148.49,139.42,"20,25,005"
06-Apr-2010,151.20,151.23,147.83,148.22,139.17,"27,79,200"
05-Apr-2010,152.00,152.94,149.00,150.19,141.02,"30,68,635"
01-Apr-2010,156.92,161.20,147.20,150.29,141.11,"6,26,04,490"
31-Mar-2010,157.80,159.80,157.00,157.92,148.28,"22,62,800"
30-Mar-2010,155.98,159.96,153.23,157.32,147.72,"52,28,770"
29-Mar-2010,149.62,157.40,147.70,154.94,145.48,"34,27,565"
26-Mar-2010,147.14,149.76,146.02,148.20,139.15,"45,10,640"
25-Mar-2010,145.40,147.96,144.75,147.34,138.34,"46,31,175"
23-Mar-2010,146.05,147.20,144.02,145.28,136.41,"31,37,795"
22-Mar-2010,144.80,148.36,142.80,145.39,136.51,"34,20,825"
19-Mar-2010,142.41,146.00,142.02,145.74,136.84,"31,73,105"
18-Mar-2010,138.02,144.98,138.02,142.57,133.87,"16,02,495"
17-Mar-2010,144.68,145.34,142.33,143.10,134.36,"28,94,280"
16-Mar-2010,142.80,145.60,138.00,144.09,135.29,"43,13,620"
15-Mar-2010,140.00,141.90,139.40,140.31,131.74,"36,91,730"
12-Mar-2010,139.46,141.30,136.46,139.86,131.32,"45,87,100"
11-Mar-2010,141.96,142.78,137.30,138.60,130.14,"32,15,010"
10-Mar-2010,143.20,143.73,139.60,142.01,133.34,"24,56,645"
09-Mar-2010,146.70,147.20,142.40,143.08,134.34,"28,87,980"
08-Mar-2010,142.78,147.30,142.78,146.70,137.74,"29,98,275"
05-Mar-2010,143.94,147.40,142.42,143.38,134.63,"20,88,575"
04-Mar-2010,142.80,144.33,141.50,142.99,134.26,"15,85,250"
03-Mar-2010,137.60,144.77,134.80,142.92,134.19,"63,96,450"
02-Mar-2010,134.00,138.58,132.70,137.52,129.12,"20,09,720"
26-Feb-2010,134.00,136.20,132.22,134.77,126.54,"20,91,610"
25-Feb-2010,128.43,134.54,128.43,133.55,125.40,"63,03,470"
24-Feb-2010,129.20,131.10,127.20,127.94,120.13,"12,95,395"
23-Feb-2010,128.60,131.24,128.60,129.81,121.88,"22,20,280"
22-Feb-2010,131.98,133.34,128.68,129.61,121.70,"19,31,730"
19-Feb-2010,132.80,135.98,130.10,131.06,123.06,"30,58,535"
18-Feb-2010,130.00,137.80,130.00,133.63,125.47,"71,41,980"
17-Feb-2010,131.20,139.35,128.30,136.42,128.09,"56,85,510"
16-Feb-2010,128.28,128.28,126.70,127.04,119.28,"4,79,900"
15-Feb-2010,125.80,130.40,125.80,127.48,119.70,"9,25,995"
11-Feb-2010,128.40,128.96,127.00,127.99,120.18,"6,15,600"
10-Feb-2010,127.80,129.62,127.50,128.06,120.24,"6,97,880"
09-Feb-2010,129.80,129.80,127.20,127.99,120.18,"6,76,620"
08-Feb-2010,130.00,130.59,127.80,129.82,121.89,"8,92,700"
06-Feb-2010,-,-,-,-,-,-
05-Feb-2010,123.11,128.98,122.50,127.03,119.27,"25,13,800"
04-Feb-2010,129.05,131.55,127.11,129.34,121.44,"19,60,870"
03-Feb-2010,126.40,130.96,125.00,130.45,122.49,"22,64,310"
02-Feb-2010,124.40,126.40,123.04,125.04,115.06,"18,77,745"
01-Feb-2010,119.00,123.44,118.02,122.80,113.00,"6,42,590"
29-Jan-2010,116.20,120.81,115.00,119.04,109.54,"22,03,015"
28-Jan-2010,119.03,120.50,115.00,117.24,107.88,"8,11,325"
27-Jan-2010,120.36,122.74,116.02,117.07,107.72,"9,99,240"
25-Jan-2010,123.80,124.00,119.70,120.27,110.67,"6,52,660"
22-Jan-2010,122.22,124.40,117.60,123.08,113.26,"21,94,355"
21-Jan-2010,124.30,128.98,122.60,124.68,114.73,"17,12,055"
20-Jan-2010,127.08,129.00,124.12,124.73,114.77,"8,43,480"
19-Jan-2010,130.40,130.76,126.00,126.46,116.37,"7,69,910"
18-Jan-2010,128.31,131.60,128.31,129.81,119.45,"20,31,560"
15-Jan-2010,128.60,130.40,127.07,129.81,119.45,"23,96,195"
14-Jan-2010,131.48,132.55,127.25,127.84,117.64,"30,20,830"
13-Jan-2010,123.05,130.97,105.00,129.97,119.60,"44,75,290"
12-Jan-2010,124.40,128.40,123.27,125.24,115.24,"43,66,170"
11-Jan-2010,120.60,126.98,119.60,123.39,113.54,"55,12,030"
08-Jan-2010,119.40,121.70,118.64,119.33,109.80,"12,20,560"
07-Jan-2010,121.49,123.21,119.00,119.47,109.93,"31,74,260"
06-Jan-2010,115.80,122.00,113.07,120.90,111.25,"57,61,450"
05-Jan-2010,111.96,116.70,111.80,115.19,105.99,"21,12,500"
04-Jan-2010,111.00,112.56,110.70,111.35,102.46,"10,79,040"
19-Jul-2010,150.00,153.17,148.40,149.43,140.31,"10,07,550"
16-Jul-2010,150.00,151.95,150.00,150.96,141.74,"94,66,055"
15-Jul-2010,144.28,151.11,143.80,149.35,140.23,"5,97,610"
14-Jul-2010,152.21,152.98,148.84,149.92,140.77,"18,98,990"
13-Jul-2010,149.88,152.39,149.22,151.76,142.49,"26,38,055"
12-Jul-2010,146.40,149.78,145.00,148.44,139.38,"15,99,720"
09-Jul-2010,144.72,146.95,143.80,144.81,135.97,"6,21,160"
08-Jul-2010,146.78,146.94,142.84,144.71,135.88,"6,50,695"
07-Jul-2010,144.20,146.80,144.20,145.18,136.32,"5,60,780"
06-Jul-2010,145.60,146.90,143.24,144.13,135.33,"5,79,100"
05-Jul-2010,142.40,147.37,142.00,146.61,137.66,"8,52,870"
02-Jul-2010,146.00,146.94,142.20,142.99,134.26,"4,36,715"
01-Jul-2010,147.60,148.00,145.00,145.93,137.02,"10,85,640"
30-Jun-2010,137.06,148.30,137.06,147.70,138.68,"17,27,175"
29-Jun-2010,144.38,144.98,143.03,144.26,135.45,"7,83,870"
28-Jun-2010,139.46,143.94,139.46,143.10,134.36,"5,32,285"
25-Jun-2010,141.00,142.70,139.20,139.83,131.29,"4,42,165"
24-Jun-2010,145.03,145.52,141.02,141.95,133.28,"9,53,330"
23-Jun-2010,141.40,145.30,141.40,144.80,135.96,"6,77,995"
22-Jun-2010,143.59,145.76,142.60,143.22,134.48,"14,23,355"
21-Jun-2010,143.30,144.38,143.11,143.59,134.82,"6,13,985"
18-Jun-2010,143.00,144.37,142.45,142.87,134.15,"5,33,715"
17-Jun-2010,141.60,143.20,141.60,142.88,134.16,"6,30,010"
16-Jun-2010,141.00,143.96,140.56,141.67,133.02,"9,44,675"
15-Jun-2010,139.00,141.16,135.82,140.56,131.98,"7,99,185"
14-Jun-2010,137.00,139.40,135.85,138.16,129.73,"5,20,405"
11-Jun-2010,137.03,138.36,135.70,136.69,128.34,"3,96,325"
10-Jun-2010,132.69,136.79,132.69,136.42,128.09,"7,70,920"
09-Jun-2010,132.61,134.70,130.40,133.40,125.26,"4,36,625"
08-Jun-2010,133.00,134.80,131.65,132.61,124.51,"4,79,630"
07-Jun-2010,135.00,135.00,130.00,132.29,124.21,"9,47,530"
